#FILE	SEQUENCE	START	END	STRAND	GENE	COVERAGE	COVERAGE_MAP	GAPS	%COVERAGE	%IDENTITY	DATABASE	ACCESSION	PRODUCT	RESISTANCE
Genome/United_States_GCA_010434915.fna	AANTLB010000001.1	162551	162988	-	aac(6')-Iaa_1	1-438/438	===============	0/0	100.00	96.35	resfinder	NC_003197	aac(6')-Iaa	Amikacin;Tobramycin
Genome/United_States_GCA_010435855.fna	AANTLI010000004.1	53550	53987	-	aac(6')-Iaa_1	1-438/438	===============	0/0	100.00	96.35	resfinder	NC_003197	aac(6')-Iaa	Amikacin;Tobramycin
Genome/United_States_GCA_010486415.fna	AANWWW010000001.1	100767	101204	-	aac(6')-Iaa_1	1-438/438	===============	0/0	100.00	96.35	resfinder	NC_003197	aac(6')-Iaa	Amikacin;Tobramycin
Genome/United_States_GCA_010512695.fna	AANYNR010000003.1	52297	52734	+	aac(6')-Iaa_1	1-438/438	===============	0/0	100.00	96.35	resfinder	NC_003197	aac(6')-Iaa	Amikacin;Tobramycin
Genome/United_States_GCA_010810535.fna	AAORGC010000001.1	293267	293704	+	aac(6')-Iaa_1	1-438/438	===============	0/0	100.00	96.35	resfinder	NC_003197	aac(6')-Iaa	Amikacin;Tobramycin
Genome/United_States_GCA_010818555.fna	AAORLZ010000019.1	25615	26052	-	aac(6')-Iaa_1	1-438/438	===============	0/0	100.00	96.35	resfinder	NC_003197	aac(6')-Iaa	Amikacin;Tobramycin
Genome/United_States_GCA_010840035.fna	AAOUGD010000023.1	17259	17696	-	aac(6')-Iaa_1	1-438/438	===============	0/0	100.00	96.35	resfinder	NC_003197	aac(6')-Iaa	Amikacin;Tobramycin
Genome/United_States_GCA_010840035.fna	AAOUGD010000034.1	11477	12337	+	blaTEM-1B_1	1-861/861	===============	0/0	100.00	100.00	resfinder	AY458016	blaTEM-1B	Amoxicillin;Ampicillin;Cephalothin;Piperacillin;Ticarcillin
Genome/United_States_GCA_010840035.fna	AAOUGD010000060.1	9388	10203	+	sul2_2	1-816/816	===============	0/0	100.00	100.00	resfinder	AY034138	sul2	Sulfamethoxazole
Genome/United_States_GCA_010840035.fna	AAOUGD010000060.1	10264	11067	+	aph(3'')-Ib_5	1-804/804	===============	0/0	100.00	100.00	resfinder	AF321551	aph(3'')-Ib	Streptomycin
Genome/United_States_GCA_010840035.fna	AAOUGD010000060.1	11067	11903	+	aph(6)-Id_1	1-837/837	===============	0/0	100.00	99.88	resfinder	M28829	aph(6)-Id	Streptomycin
Genome/United_States_GCA_010840035.fna	AAOUGD010000097.1	3514	4329	+	sul2_2	1-816/816	===============	0/0	100.00	100.00	resfinder	AY034138	sul2	Sulfamethoxazole
Genome/United_States_GCA_010840035.fna	AAOUGD010000097.1	4390	5193	+	aph(3'')-Ib_5	1-804/804	===============	0/0	100.00	100.00	resfinder	AF321551	aph(3'')-Ib	Streptomycin
Genome/United_States_GCA_010840035.fna	AAOUGD010000097.1	5193	6029	+	aph(6)-Id_1	1-837/837	===============	0/0	100.00	99.88	resfinder	M28829	aph(6)-Id	Streptomycin
Genome/United_States_GCA_010840035.fna	AAOUGD010000098.1	3943	4803	+	blaTEM-1B_1	1-861/861	===============	0/0	100.00	100.00	resfinder	AY458016	blaTEM-1B	Amoxicillin;Ampicillin;Cephalothin;Piperacillin;Ticarcillin
Genome/United_States_GCA_011207155.fna	AAPOER010000002.1	16061	16498	-	aac(6')-Iaa_1	1-438/438	===============	0/0	100.00	96.35	resfinder	NC_003197	aac(6')-Iaa	Amikacin;Tobramycin
Genome/United_States_GCA_016230385.fna	AAYBCA010000002.1	51926	52363	-	aac(6')-Iaa_1	1-438/438	===============	0/0	100.00	96.35	resfinder	NC_003197	aac(6')-Iaa	Amikacin;Tobramycin
Genome/United_States_GCA_016230445.fna	AAYBBX010000001.1	161912	162349	-	aac(6')-Iaa_1	1-438/438	===============	0/0	100.00	96.35	resfinder	NC_003197	aac(6')-Iaa	Amikacin;Tobramycin
Genome/United_States_GCA_016230465.fna	AAYBBZ010000001.1	161912	162349	-	aac(6')-Iaa_1	1-438/438	===============	0/0	100.00	96.35	resfinder	NC_003197	aac(6')-Iaa	Amikacin;Tobramycin
Genome/United_States_GCA_016230505.fna	AAYBBO010000001.1	496207	496644	+	aac(6')-Iaa_1	1-438/438	===============	0/0	100.00	96.35	resfinder	NC_003197	aac(6')-Iaa	Amikacin;Tobramycin
Genome/United_States_GCA_016230665.fna	AAYBBV010000009.1	51071	51508	-	aac(6')-Iaa_1	1-438/438	===============	0/0	100.00	96.35	resfinder	NC_003197	aac(6')-Iaa	Amikacin;Tobramycin
Genome/United_States_GCA_016230705.fna	AAYBBT010000003.1	52004	52441	-	aac(6')-Iaa_1	1-438/438	===============	0/0	100.00	96.35	resfinder	NC_003197	aac(6')-Iaa	Amikacin;Tobramycin
